KEYWORD,LABEL
Brinks Company (The),COMPANY_NAME
B Communications Ltd.,COMPANY_NAME
Blucora Inc.,COMPANY_NAME
Brightcove Inc.,COMPANY_NAME
1895 Bancorp of Wisconsin Inc.,COMPANY_NAME
Balchem Corporation,COMPANY_NAME
Blue Capital Reinsurance Holdings Ltd.,COMPANY_NAME
BioCryst Pharmaceuticals Inc.,COMPANY_NAME
Barclays PLC,COMPANY_NAME
Bain Capital Specialty Finance Inc.,COMPANY_NAME
Bancorp 34 Inc.,COMPANY_NAME
Bancroft Fund Ltd.,COMPANY_NAME
BlackRock Resources of Beneficial Interest,COMPANY_NAME
Belden Inc,COMPANY_NAME
2xLeveraged Long Exchange Traded Access Securities (E-TRACS) Linked to the Wells Fargo Business Development Company Index due May 24 2041,COMPANY_NAME
UBS AG Exchange Traded Access Securities (E TRACS) Linked to the Wells Fargo Business Development Company Index due April 26 2041,COMPANY_NAME
DB Base Metals Double Long Exchange Traded Notes due June 1 2038,COMPANY_NAME
Bridge Bancorp Inc.,COMPANY_NAME
Blackrock Enhanced Equity Dividend Trust,COMPANY_NAME
Flanigan's Enterprises Inc.,COMPANY_NAME
Brandywine Realty Trust,COMPANY_NAME
Blonder Tongue Laboratories Inc.,COMPANY_NAME
BioDelivery Sciences International Inc.,COMPANY_NAME
Becton Dickinson and Company,COMPANY_NAME
Bloom Energy Corporation Class A,COMPANY_NAME
BioTelemetry Inc.,COMPANY_NAME
Beacon Roofing Supply Inc.,COMPANY_NAME
Bright Scholar Education Holdings Limited American Depositary Shares each representing one Class A,COMPANY_NAME
Belmond Ltd. Class A,COMPANY_NAME
Bel Fuse Inc. Class A Common Stock,COMPANY_NAME
Bel Fuse Inc. Class B Common Stock,COMPANY_NAME
Franklin Resources Inc.,COMPANY_NAME
Brookfield Renewable Partners L.P.,COMPANY_NAME
Berry Global Group Inc.,COMPANY_NAME
Brown Forman Inc Class A,COMPANY_NAME
Brown Forman Inc Class B,COMPANY_NAME
Bright Horizons Family Solutions Inc.,COMPANY_NAME
Bank First National Corporation,COMPANY_NAME
BankFinancial Corporation,COMPANY_NAME
BlackRock Municipal Income Trust,COMPANY_NAME
Blackrock Florida Municipal 2020 Term Trust,COMPANY_NAME
BBVA Banco Frances S.A.,COMPANY_NAME
Biofrontera AG,COMPANY_NAME
Saul Centers Inc.,COMPANY_NAME
Business First Bancshares Inc.,COMPANY_NAME
BlackRock New York Municipal Income Trust II,COMPANY_NAME
BlackRock California Municipal Income Trust,COMPANY_NAME
Bunge Limited,COMPANY_NAME
Blackstone / GSO Strategic Credit Fund,COMPANY_NAME
BGC Partners Inc.,COMPANY_NAME
Big 5 Sporting Goods Corporation,COMPANY_NAME
Briggs & Stratton Corporation,COMPANY_NAME
Barings Global Short Duration High Yield Fund of Beneficial Interests,COMPANY_NAME
Birks Group Inc.,COMPANY_NAME
BlackRock 2022 Global Income Opportunity Trust of Beneficial Interest,COMPANY_NAME
BeiGene Ltd.,COMPANY_NAME
BlackRock Energy and Resources Trust,COMPANY_NAME
B&G Foods Inc.,COMPANY_NAME
BG Staffing Inc,COMPANY_NAME
BlackRock Floating Rate Income Trust,COMPANY_NAME
Blackstone GSO Long Short Credit Income Fund,COMPANY_NAME
Blackrock Enhanced International Dividend Trust,COMPANY_NAME
Biglari Holdings Inc. Class B,COMPANY_NAME
Biglari Holdings Inc. Class A,COMPANY_NAME
Bar Harbor Bankshares Inc.,COMPANY_NAME
Blue Hills Bancorp Inc.,COMPANY_NAME
Bausch Health Companies Inc.,COMPANY_NAME
Benchmark Electronics Inc.,COMPANY_NAME
Brighthouse Financial Inc.,COMPANY_NAME
Baker Hughes a GE company Class A,COMPANY_NAME
Blackrock Core Bond Trust,COMPANY_NAME
Berkshire Hills Bancorp Inc.,COMPANY_NAME
BHP Group Limited American Depositary Shares (Each representing two),COMPANY_NAME
Braemar Hotels & Resorts Inc.,COMPANY_NAME
BioHiTech Global Inc.,COMPANY_NAME
BlackRock Virginia Municipal Bond Trust,COMPANY_NAME
Biohaven Pharmaceutical Holding Company Ltd.,COMPANY_NAME
ProShares Ultra Nasdaq Biotechnology,COMPANY_NAME
First Trust Global BICK Index Fund,COMPANY_NAME
Sotheby's,COMPANY_NAME
Baidu Inc.,COMPANY_NAME
Boulder Growth & Income Fund Inc.,COMPANY_NAME
Big Lots Inc.,COMPANY_NAME
Biogen Inc.,COMPANY_NAME
SPDR Bloomberg Barclays 1-3 Month T-Bill,COMPANY_NAME
Bilibili Inc.,COMPANY_NAME
Bio-Rad Laboratories Inc. Class A,COMPANY_NAME
Bio-Rad Laboratories Inc. Class B,COMPANY_NAME
Biocept Inc.,COMPANY_NAME
Biolase Inc.,COMPANY_NAME
BioScrip Inc.,COMPANY_NAME
Brookfield Infrastructure Partners LP Limited Partnership Units,COMPANY_NAME
Renmin Tianli Group Inc.,COMPANY_NAME
ProShares UltraShort Nasdaq Biotechnology,COMPANY_NAME
BlackRock Multi-Sector Income Trust of Beneficial Interest,COMPANY_NAME
Bitauto Holdings Limited American Depositary Shares (each representing one),COMPANY_NAME
Vanguard Intermediate-Term Bond,COMPANY_NAME
BJ's Wholesale Club Holdings Inc.,COMPANY_NAME
VanEck Vectors Gaming,COMPANY_NAME
BJ's Restaurants Inc.,COMPANY_NAME
Bank of New York Mellon Corporation (The),COMPANY_NAME
REX BKCM,COMPANY_NAME
BlackRock Capital Investment Corporation,COMPANY_NAME
Brookdale Senior Living Inc.,COMPANY_NAME
Buckle Inc. (The),COMPANY_NAME
Blueknight Energy Partners L.P. L.L.C.,COMPANY_NAME
iShares MSCI BRIC Index Fund,COMPANY_NAME
Black Hills Corporation,COMPANY_NAME
Black Knight Inc.,COMPANY_NAME
Bancorp of New Jersey Inc,COMPANY_NAME
Blackrock Municipal 2020 Term Trust,COMPANY_NAME
Invesco Senior Loan,COMPANY_NAME
BlackRock Investment Quality Municipal Trust Inc. (The),COMPANY_NAME
Booking Holdings Inc.,COMPANY_NAME
Barnes & Noble Inc.,COMPANY_NAME
Bank of South Carolina Corp.,COMPANY_NAME
BlackRock Income Trust Inc. (The),COMPANY_NAME
BK Technologies Inc.,COMPANY_NAME
BankUnited Inc.,COMPANY_NAME
BIO-key International Inc.,COMPANY_NAME
BlackLine Inc.,COMPANY_NAME
Blue Bird Corporation,COMPANY_NAME
Bellicum Pharmaceuticals Inc.,COMPANY_NAME
TopBuild Corp.,COMPANY_NAME
Ballard Power Systems Inc.,COMPANY_NAME
Builders FirstSource Inc.,COMPANY_NAME
BlackRock Municipal Income Trust II,COMPANY_NAME
BioLife Solutions Inc.,COMPANY_NAME
Bridgeline Digital Inc.,COMPANY_NAME
BlackRock Inc.,COMPANY_NAME
Blackbaud Inc.,COMPANY_NAME
Ball Corporation,COMPANY_NAME
Bloomin' Brands Inc.,COMPANY_NAME
BSB Bancorp Inc.,COMPANY_NAME
Blink Charging Co.,COMPANY_NAME
Bellerophon Therapeutics Inc.,COMPANY_NAME
BioLineRx Ltd.,COMPANY_NAME
bluebird bio Inc.,COMPANY_NAME
Vanguard Long-Term Bond,COMPANY_NAME
Blackrock Limited Duration Income Trust,COMPANY_NAME
Banco Latinoamericano de Comercio Exterior S.A.,COMPANY_NAME
Banco Macro S.A. ADR (representing Ten Class B),COMPANY_NAME
BMC Stock Holdings Inc.,COMPANY_NAME
Blackrock Health Sciences Trust,COMPANY_NAME
Badger Meter Inc.,COMPANY_NAME
Bank Of Montreal,COMPANY_NAME
Biomerica Inc.,COMPANY_NAME
Bank of Marin Bancorp,COMPANY_NAME
BioMarin Pharmaceutical Inc.,COMPANY_NAME
Bemis Company Inc.,COMPANY_NAME
Bryn Mawr Bank Corporation,COMPANY_NAME
Bristol-Myers Squibb Company,COMPANY_NAME
Beneficial Bancorp Inc.,COMPANY_NAME
Vanguard Total Bond Market ETF,COMPANY_NAME
Barnes & Noble Education Inc,COMPANY_NAME
Benefitfocus Inc.,COMPANY_NAME
Bionano Genomics Inc.,COMPANY_NAME
United States Brent Oil Fund LP ETV,COMPANY_NAME
Bank Nova Scotia Halifax Pfd 3,COMPANY_NAME
Bonso Electronics International Inc.,COMPANY_NAME
Benitec Biopharma Limited,COMPANY_NAME
BlackRock New York Municipal Income Trust,COMPANY_NAME
Bank of Commerce Holdings (CA),COMPANY_NAME
Blackrock Enhanced Global Dividend Trust of Beneficial Interest,COMPANY_NAME
Bank of Hawaii Corporation,COMPANY_NAME
ProShares Ultra Bloomberg Natural Gas,COMPANY_NAME
BOK Financial Corporation,COMPANY_NAME
Audentes Therapeutics Inc.,COMPANY_NAME
DB Base Metals Double Short Exchange Traded Notes due June 1 2038,COMPANY_NAME
Boston Omaha Corporation,COMPANY_NAME
PIMCO Active Bond Exchange-Traded Fund Exchange-Traded Fund,COMPANY_NAME
DMC Global Inc.,COMPANY_NAME
Boot Barn Holdings Inc.,COMPANY_NAME
China New Borun Corporation American Depositary Shares,COMPANY_NAME
DB Base Metals Short Exchange Traded Notes due June 1 2038,COMPANY_NAME
B.O.S. Better Online Solutions,COMPANY_NAME
Bank of the James Financial Group Inc.,COMPANY_NAME
Box Inc. Class A,COMPANY_NAME
Boxlight Corporation,COMPANY_NAME
BP p.l.c.,COMPANY_NAME
Boston Private Financial Holdings Inc.,COMPANY_NAME
Bridgepoint Education Inc.,COMPANY_NAME
Buckeye Partners L.P.,COMPANY_NAME
Blueprint Medicines Corporation,COMPANY_NAME
BP Midstream Partners LP representing Limited Partner Interests,COMPANY_NAME
BioPharmX Corporation. Common,COMPANY_NAME
Popular Inc.,COMPANY_NAME
Brookfield Property REIT Inc.,COMPANY_NAME
The Bank of Princeton,COMPANY_NAME
BP Prudhoe Bay Royalty Trust,COMPANY_NAME
Bio-Path Holdings Inc.,COMPANY_NAME
Brookfield Property Partners L.P.,COMPANY_NAME
Blackrock New York Municipal Bond Trust of Beneficial Interest,COMPANY_NAME
Broadridge Financial Solutions Inc.Common Stock,COMPANY_NAME
Black Ridge Acquisition Corp.,COMPANY_NAME
Brady Corporation,COMPANY_NAME
Craft Brew Alliance Inc.,COMPANY_NAME
VanEck Vectors Brazil Small-Cap,COMPANY_NAME
BRF S.A.,COMPANY_NAME
Bluerock Residential Growth REIT Inc. Class A,COMPANY_NAME
Bridgford Foods Corporation,COMPANY_NAME
Berkshire Hathaway Inc.,COMPANY_NAME
Berkshire Hathaway Inc.,COMPANY_NAME
Brookline Bancorp Inc.,COMPANY_NAME
Bruker Corporation,COMPANY_NAME
Brooks Automation Inc.,COMPANY_NAME
Barnwell Industries Inc.,COMPANY_NAME
Brown & Brown Inc.,COMPANY_NAME
Big Rock Partners Acquisition Corp.,COMPANY_NAME
Borqs Technologies Inc.,COMPANY_NAME
Bristow Group Inc.,COMPANY_NAME
Global Brass and Copper Holdings Inc.,COMPANY_NAME
BRT Apartments Corp. (MD),COMPANY_NAME
Brixmor Property Group Inc.,COMPANY_NAME
Berry Petroleum Corporation,COMPANY_NAME
Banco Santander - Chile ADS,COMPANY_NAME
Banco Santander Brasil SA American Depositary Shares each representing one unit,COMPANY_NAME
Invesco BulletShares 2019 Corporate Bond,COMPANY_NAME
Invesco BulletShares 2020 Corporate Bond,COMPANY_NAME
BlackRock Strategic Municipal Trust Inc. (The),COMPANY_NAME
Blackrock New York Municipal Income Quality Trust of Beneficial Interest,COMPANY_NAME
Bassett Furniture Industries Incorporated,COMPANY_NAME
BioSig Technologies Inc.,COMPANY_NAME
BrightSphere Investment Group plc,COMPANY_NAME
Blackstone GSO Senior Floating Rate Term Fund of Beneficial Interest,COMPANY_NAME
Black Stone Minerals L.P. representing limited partner interests,COMPANY_NAME
Banco Santander Mexico S.A. Institucion de Banca Multiple Grupo Financiero Santander Mexico,COMPANY_NAME
BSQUARE Corporation,COMPANY_NAME
Sierra Bancorp,COMPANY_NAME
BlackRock Science and Technology Trust of Beneficial Interest,COMPANY_NAME
BioSpecifics Technologies Corp,COMPANY_NAME
BEST Inc. American Depositary Shares each representing one Class A,COMPANY_NAME
Vanguard Short-Term Bond,COMPANY_NAME
Bank7 Corp.,COMPANY_NAME
Boston Scientific Corporation,COMPANY_NAME
BT Group plc American Depositary Shares,COMPANY_NAME
BlackRock Long-Term Municipal Advantage Trust of Beneficial Interest,COMPANY_NAME
BioXcel Therapeutics Inc.,COMPANY_NAME
AGFiQ U.S. Market Neutral Anti-Beta Fund,COMPANY_NAME
Baytex Energy Corp,COMPANY_NAME
B2Gold Corp (Canada),COMPANY_NAME
British American Tobacco Industries p.l.c. ADR,COMPANY_NAME
Ballantyne Strong Inc.,COMPANY_NAME
John Hancock Financial Opportunities Fund,COMPANY_NAME
BlackRock Municipal 2030 Target Term Trust,COMPANY_NAME
Peabody Energy Corporation,COMPANY_NAME
BioTime Inc.,COMPANY_NAME
BlackRock Credit Allocation Income Trust,COMPANY_NAME
Anheuser-Busch Inbev SA Sponsored ADR (Belgium),COMPANY_NAME
BlackRock Utility Infrastructure & Power Opportunities Trust,COMPANY_NAME
Chanticleer Holdings Inc.,COMPANY_NAME
Burlington Stores Inc.,COMPANY_NAME
First Busey Corporation,COMPANY_NAME
BrightView Holdings Inc.,COMPANY_NAME
Buenaventura Mining Company Inc.,COMPANY_NAME
BroadVision Inc.,COMPANY_NAME
BiondVax Pharmaceuticals Ltd.,COMPANY_NAME
Babcock & Wilcox Enterprises Inc.,COMPANY_NAME
BorgWarner Inc.,COMPANY_NAME
Bridgewater Bancshares Inc.,COMPANY_NAME
Broadwind Energy Inc.,COMPANY_NAME
Bankwell Financial Group Inc.,COMPANY_NAME
BrandywineGLOBAL Global Income Opportunities Fund Inc.,COMPANY_NAME
Bowl America Inc. Class A,COMPANY_NAME
Boxwood Merger Corp.,COMPANY_NAME
SPDR Bloomberg Barclays Intl Treasury Bd,COMPANY_NAME
BWX Technologies Inc.,COMPANY_NAME
SPDR Bloomberg Barclays Short Term International Treasury Bond,COMPANY_NAME
The Blackstone Group L.P. Representing Limited Partnership Interests,COMPANY_NAME
Bluelinx Holdings Inc.,COMPANY_NAME
Bellatrix Exploration Ltd (Canada),COMPANY_NAME
Bluegreen Vacations Corporation,COMPANY_NAME
Blackstone Mortgage Trust Inc.,COMPANY_NAME
Nuveen S&P 500 Buy-Write Income Fund of Beneficial Interest,COMPANY_NAME
Boston Properties Inc.,COMPANY_NAME
BancorpSouth Bank,COMPANY_NAME
Byline Bancorp Inc.,COMPANY_NAME
Boyd Gaming Corporation,COMPANY_NAME
Broadway Financial Corporation,COMPANY_NAME
Blackrock Municipal Income Quality Trust of Beneficial Interest,COMPANY_NAME
BeyondSpring Inc.,COMPANY_NAME
WisdomTree Brazilian Real Strategy Fund,COMPANY_NAME
Beazer Homes USA Inc.,COMPANY_NAME
BlackRock Maryland Municipal Bond Trust of beneficial interest,COMPANY_NAME
ProShares UltraShort MSCI Brazil Capped,COMPANY_NAME
Baozun Inc.,COMPANY_NAME
Citigroup Inc.,COMPANY_NAME
Corporacion America Airports SA,COMPANY_NAME
China Automotive Systems Inc.,COMPANY_NAME
Cable One Inc.,COMPANY_NAME
Camden National Corporation,COMPANY_NAME
Credit Acceptance Corporation,COMPANY_NAME
CACI International Inc. Class A,COMPANY_NAME
China Advanced Construction Materials Group Inc.,COMPANY_NAME
Cadence Bancorporation Class A,COMPANY_NAME
CAE Inc.,COMPANY_NAME
Morgan Stanley China A Share Fund Inc.,COMPANY_NAME
ConAgra Brands Inc.,COMPANY_NAME
Cardinal Health Inc.,COMPANY_NAME
CAI International Inc.,COMPANY_NAME
Canon Inc. American Depositary Shares,COMPANY_NAME
The Cheesecake Factory Incorporated,COMPANY_NAME
Caleres Inc.,COMPANY_NAME
Calithera Biosciences Inc.,COMPANY_NAME
Cal-Maine Foods Inc.,COMPANY_NAME
Calix Inc,COMPANY_NAME
CalAmp Corp.,COMPANY_NAME
Camtek Ltd.,COMPANY_NAME
Teucrium Sugar Fund ETV,COMPANY_NAME
Can-Fite Biopharma Ltd Sponsored ADR (Israel),COMPANY_NAME
Cango Inc. American Depositary Shares each representing two (2) Class A,COMPANY_NAME
CrossAmerica Partners LP representing limited partner interests,COMPANY_NAME
Capricor Therapeutics Inc.,COMPANY_NAME
Avis Budget Group Inc.,COMPANY_NAME
Cara Therapeutics Inc.,COMPANY_NAME
Carbonite Inc.,COMPANY_NAME
CarGurus Inc.,COMPANY_NAME
Carolina Financial Corporation,COMPANY_NAME
Cars.com Inc.,COMPANY_NAME
Carolina Trust BancShares Inc.,COMPANY_NAME
Carver Bancorp Inc.,COMPANY_NAME
First Trust NASDAQ Global Auto Index Fund,COMPANY_NAME
Casa Systems Inc.,COMPANY_NAME
Meta Financial Group Inc.,COMPANY_NAME
CASI Pharmaceuticals Inc.,COMPANY_NAME
CAS Medical Systems Inc.,COMPANY_NAME
Cass Information Systems Inc,COMPANY_NAME
Caseys General Stores Inc.,COMPANY_NAME
Caterpillar Inc.,COMPANY_NAME
Catabasis Pharmaceuticals Inc.,COMPANY_NAME
Cambridge Bancorp,COMPANY_NAME
Cardtronics plc,COMPANY_NAME
Cato Corporation (The) Class A,COMPANY_NAME
Catasys Inc.,COMPANY_NAME
Cathay General Bancorp,COMPANY_NAME
CCA Industries Inc.,COMPANY_NAME
Chubb Limited,COMPANY_NAME
Colony Bankcorp Inc.,COMPANY_NAME
CBAK Energy Technology Inc.,COMPANY_NAME
CymaBay Therapeutics Inc.,COMPANY_NAME
Cincinnati Bell Inc.,COMPANY_NAME
Companhia Brasileira de Distribuicao ADS,COMPANY_NAME
CB Financial Services Inc.,COMPANY_NAME
AllianzGI Convertible & Income 2024 Target Term Fund of Beneficial Interest,COMPANY_NAME
Catalyst Biosciences Inc.,COMPANY_NAME
Christopher & Banks Corporation,COMPANY_NAME
CBL & Associates Properties Inc.,COMPANY_NAME
Cleveland BioLabs Inc.,COMPANY_NAME
Carbon Black Inc.,COMPANY_NAME
Cambrex Corporation,COMPANY_NAME
CBM Bancorp Inc.,COMPANY_NAME
Cellular Biomedicine Group Inc.,COMPANY_NAME
SPDR Bloomberg Barclays Corporate Bond,COMPANY_NAME
Capital Bancorp Inc.,COMPANY_NAME
Cboe Global Markets Inc.,COMPANY_NAME
China Biologic Products Holdings Inc.,COMPANY_NAME
Continental Building Products Inc.,COMPANY_NAME
CBRE Group Inc Class A,COMPANY_NAME
Cracker Barrel Old Country Store Inc.,COMPANY_NAME
CBS Corporation Class B,COMPANY_NAME
CBS Corporation Class A,COMPANY_NAME
Commerce Bancshares Inc.,COMPANY_NAME
Cabot Corporation,COMPANY_NAME
CBTX Inc.,COMPANY_NAME
Community Bank System Inc.,COMPANY_NAME
CBIZ Inc.,COMPANY_NAME
Chemours Company (The),COMPANY_NAME
MFS California Municipal Fund of Beneficial Interest,COMPANY_NAME
Coastal Financial Corporation,COMPANY_NAME
Capital City Bank Group,COMPANY_NAME
Churchill Capital Corp Class A,COMPANY_NAME
China Ceramics Co. Ltd.,COMPANY_NAME
Calamos Dynamic Convertible & Income Fund,COMPANY_NAME
Coca-Cola European Partners plc,COMPANY_NAME
Chase Corporation,COMPANY_NAME
Collier Creek Holdings Class A,COMPANY_NAME
Crown Castle International Corp. (REIT),COMPANY_NAME
ChinaCache International Holdings Ltd.,COMPANY_NAME
Cameco Corporation,COMPANY_NAME
Crown Holdings Inc.,COMPANY_NAME
Carnival Corporation,COMPANY_NAME
CSI Compressco LP,COMPANY_NAME
Concord Medical Services Holdings Limited ADS (Each represents three),COMPANY_NAME
Cabot Microelectronics Corporation,COMPANY_NAME
CNB Financial Corporation,COMPANY_NAME
Command Center Inc.,COMPANY_NAME
Clear Channel Outdoor Holdings Inc. Class A,COMPANY_NAME
Cogent Communications Holdings Inc.,COMPANY_NAME
CONSOL Coal Resources LP representing limited partner interests,COMPANY_NAME
China Customer Relations Centers Inc.,COMPANY_NAME
Cross Country Healthcare Inc.,COMPANY_NAME
Century Communities Inc.,COMPANY_NAME
Compania Cervecerias Unidas S.A.,COMPANY_NAME
ChemoCentryx Inc.,COMPANY_NAME
Ceridian HCM Holding Inc.,COMPANY_NAME
Coeur Mining Inc.,COMPANY_NAME
Centennial Resource Development Inc.,COMPANY_NAME
CDK Global Inc.,COMPANY_NAME
Cardlytics Inc.,COMPANY_NAME
Avid Bioservices Inc.,COMPANY_NAME
CareDx Inc.,COMPANY_NAME
Cadence Design Systems Inc.,COMPANY_NAME
Condor Hospitality Trust Inc.,COMPANY_NAME
Cedar Realty Trust Inc.,COMPANY_NAME
Cidara Therapeutics Inc.,COMPANY_NAME
CDW Corporation,COMPANY_NAME
ChromaDex Corporation,COMPANY_NAME
Codexis Inc.,COMPANY_NAME
Cadiz Inc.,COMPANY_NAME
Celanese Corporation,COMPANY_NAME
China Eastern Airlines Corporation Ltd.,COMPANY_NAME
CECO Environmental Corp.,COMPANY_NAME
Career Education Corporation,COMPANY_NAME
The Central and Eastern Europe Fund Inc. (The),COMPANY_NAME
Sprott Physical Gold and Silver Trust Units,COMPANY_NAME
Camber Energy Inc.,COMPANY_NAME
CONSOL Energy Inc.,COMPANY_NAME
Cellcom Israel Ltd.,COMPANY_NAME
Celcuity Inc.,COMPANY_NAME
Celgene Corporation,COMPANY_NAME
Celsius Holdings Inc.,COMPANY_NAME
Cypress Energy Partners L.P. representing limited partner interests,COMPANY_NAME
ClearBridge MLP and Midstream Fund Inc.,COMPANY_NAME
Chembio Diagnostics Inc.,COMPANY_NAME
Center Coast Brookfield MLP & Energy Infrastructure Fund,COMPANY_NAME
Central Garden & Pet Company,COMPANY_NAME
Central Garden & Pet Company Class A Common Stock Nonvoting,COMPANY_NAME
Century Aluminum Company,COMPANY_NAME
CNOOC Limited,COMPANY_NAME
Central Puerto S.A. American Depositary Shares (each represents ten),COMPANY_NAME
Crestwood Equity Partners LP,COMPANY_NAME
Cerecor Inc.,COMPANY_NAME
Cerner Corporation,COMPANY_NAME
Cerus Corporation,COMPANY_NAME
Central Securities Corporation,COMPANY_NAME
Central European Media Enterprises Ltd.,COMPANY_NAME
Cemtrex Inc.,COMPANY_NAME
Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,COMPANY_NAME
CEVA Inc.,COMPANY_NAME
WisdomTree Emerging Currency Strategy Fund,COMPANY_NAME
CF Industries Holdings Inc.,COMPANY_NAME
Community First Bancshares Inc.,COMPANY_NAME
Central Federal Corporation,COMPANY_NAME
C&F Financial Corporation,COMPANY_NAME
Capitol Federal Financial Inc.,COMPANY_NAME
Citizens Financial Group Inc.,COMPANY_NAME
Conformis Inc.,COMPANY_NAME
Cullen/Frost Bankers Inc.,COMPANY_NAME
ContraFect Corporation,COMPANY_NAME
Colfax Corporation,COMPANY_NAME
The Carlyle Group L.P.,COMPANY_NAME
China Green Agriculture Inc.,COMPANY_NAME
TCG BDC Inc.,COMPANY_NAME
Canopy Growth Corporation,COMPANY_NAME
Compugen Ltd.,COMPANY_NAME
Cancer Genetics Inc.,COMPANY_NAME
Cognex Corporation,COMPANY_NAME
Calamos Global Total Return Fund,COMPANY_NAME
Invesco S&P Global Water Index,COMPANY_NAME
China Telecom Corp Ltd ADS,COMPANY_NAME
Chaparral Energy Inc. Class A,COMPANY_NAME
Comstock Holding Companies Inc.,COMPANY_NAME
City Holding Company,COMPANY_NAME
Community Healthcare Trust Incorporated,COMPANY_NAME
Church & Dwight Company Inc.,COMPANY_NAME
Churchill Downs Incorporated,COMPANY_NAME
Chemed Corp,COMPANY_NAME
The Chefs' Warehouse Inc.,COMPANY_NAME
Check-Cap Ltd.,COMPANY_NAME
AGFiQ U.S. Market Neutral Value Fund,COMPANY_NAME
Chemical Financial Corporation,COMPANY_NAME
CHF Solutions Inc.,COMPANY_NAME
Chegg Inc.,COMPANY_NAME
Choice Hotels International Inc.,COMPANY_NAME
Calamos Convertible Opportunities and Income Fund,COMPANY_NAME
Global X MSCI China Communication Services ETF,COMPANY_NAME
Global X MSCI China Energy,COMPANY_NAME
Global X MSCI China Industrials,COMPANY_NAME
Global X MSCI China Consumer Discretionary,COMPANY_NAME
Global X MSCI China Financials,COMPANY_NAME
Chesapeake Energy Corporation,COMPANY_NAME
Cherokee Inc.,COMPANY_NAME
Check Point Software Technologies Ltd.,COMPANY_NAME
Chesapeake Granite Wash Trust representing beneficial interests in the Trust,COMPANY_NAME
China Mobile Limited,COMPANY_NAME
Chiasma Inc.,COMPANY_NAME
Chemung Financial Corp,COMPANY_NAME
Cherry Hill Mortgage Investment Corporation,COMPANY_NAME
China Fund Inc. (The),COMPANY_NAME
China Natural Resources Inc.,COMPANY_NAME
Charah Solutions Inc.,COMPANY_NAME
Coherus BioSciences Inc.,COMPANY_NAME
C.H. Robinson Worldwide Inc.,COMPANY_NAME
Chico's FAS Inc.,COMPANY_NAME
Chesapeake Lodging Trust of Beneficial Interest,COMPANY_NAME
Chunghwa Telecom Co. Ltd.,COMPANY_NAME
Charter Communications Inc.,COMPANY_NAME
China Unicom (Hong Kong) Ltd,COMPANY_NAME
Chuy's Holdings Inc.,COMPANY_NAME
